Competição,Ano,Jogo
Copa do Brasil,2021,410
Serie A,2021,411
Serie B,2021,411
Serie C,2021,411
Copa do Brasil,2021,411
Serie A,2021,412
Serie B,2021,412
Serie C,2021,412
Copa do Brasil,2021,412
Serie A,2021,413
Serie B,2021,413
Serie C,2021,413
Copa do Brasil,2021,413
Serie A,2021,414
Serie B,2021,414
Serie C,2021,414
Copa do Brasil,2021,414
Serie A,2021,415
Serie B,2021,415
Serie C,2021,415
Copa do Brasil,2021,415
Serie A,2021,416
Serie B,2021,416
Serie C,2021,416
Copa do Brasil,2021,416
Serie A,2021,417
Serie B,2021,417
Serie C,2021,417
Copa do Brasil,2021,417
Serie A,2021,418
Serie B,2021,418
Serie C,2021,418
Copa do Brasil,2021,418
Serie A,2021,419
Serie B,2021,419
Serie C,2021,419
Copa do Brasil,2021,419
Serie A,2021,420
Serie B,2021,420
Serie C,2021,420
Copa do Brasil,2021,420
Serie A,2021,421
Serie B,2021,421
Serie C,2021,421
Copa do Brasil,2021,421
Serie A,2021,422
Serie B,2021,422
Serie C,2021,422
Copa do Brasil,2021,422
Serie A,2021,423
Serie B,2021,423
Serie C,2021,423
Copa do Brasil,2021,423
Serie A,2021,424
Serie B,2021,424
Serie C,2021,424
Copa do Brasil,2021,424
Serie A,2021,425
Serie B,2021,425
Serie C,2021,425
Copa do Brasil,2021,425
Serie A,2021,426
Serie B,2021,426
Serie C,2021,426
Copa do Brasil,2021,426
Serie A,2021,427
Serie B,2021,427
Serie C,2021,427
Copa do Brasil,2021,427
Serie A,2021,428
Serie B,2021,428
Serie C,2021,428
Copa do Brasil,2021,428
Serie A,2021,429
Serie B,2021,429
Serie C,2021,429
Copa do Brasil,2021,429
Serie A,2021,430
Serie B,2021,430
Serie C,2021,430
Copa do Brasil,2021,430
Serie A,2021,431
Serie B,2021,431
Serie C,2021,431
Copa do Brasil,2021,431
Serie A,2021,432
Serie B,2021,432
Serie C,2021,432
Copa do Brasil,2021,432
Serie A,2021,433
Serie B,2021,433
Serie C,2021,433
Copa do Brasil,2021,433
Serie A,2021,434
Serie B,2021,434
Serie C,2021,434
Copa do Brasil,2021,434
Serie A,2021,435
Serie B,2021,435
Serie C,2021,435
Copa do Brasil,2021,435
Serie A,2021,436
Serie B,2021,436
Serie C,2021,436
Copa do Brasil,2021,436
Serie A,2021,437
Serie B,2021,437
Serie C,2021,437
Serie D,2021,437
Copa do Brasil,2021,437
Serie A,2021,438
Serie B,2021,438
Serie C,2021,438
Serie D,2021,438
Copa do Brasil,2021,438
Serie A,2021,439
Serie B,2021,439
Serie C,2021,439
Serie D,2021,439
Copa do Brasil,2021,439
Serie A,2021,440
Serie B,2021,440
Serie C,2021,440
Serie D,2021,440
Copa do Brasil,2021,440
Serie A,2021,441
Serie B,2021,441
Serie C,2021,441
Serie D,2021,441
Copa do Brasil,2021,441
Serie A,2021,442
Serie B,2021,442
Serie C,2021,442
Serie D,2021,442
Copa do Brasil,2021,442
Serie A,2021,443
Serie B,2021,443
Serie C,2021,443
Serie D,2021,443
Copa do Brasil,2021,443
Serie A,2021,444
Serie B,2021,444
Serie C,2021,444
Serie D,2021,444
Copa do Brasil,2021,444
Serie A,2021,445
Serie B,2021,445
Serie C,2021,445
Serie D,2021,445
Copa do Brasil,2021,445
Serie A,2021,446
Serie B,2021,446
Serie C,2021,446
Serie D,2021,446
Copa do Brasil,2021,446
Serie A,2021,447
Serie B,2021,447
Serie C,2021,447
Serie D,2021,447
Copa do Brasil,2021,447
Serie A,2021,448
Serie B,2021,448
Serie C,2021,448
Serie D,2021,448
Copa do Brasil,2021,448
Serie A,2021,449
Serie B,2021,449
Serie C,2021,449
Serie D,2021,449
Copa do Brasil,2021,449
Serie A,2021,450
Serie B,2021,450
Serie C,2021,450
Serie D,2021,450
Copa do Brasil,2021,450
Serie A,2021,451
Serie B,2021,451
Serie C,2021,451
Serie D,2021,451
Copa do Brasil,2021,451
Serie A,2021,452
Serie B,2021,452
Serie C,2021,452
Serie D,2021,452
Copa do Brasil,2021,452
Serie A,2021,453
Serie B,2021,453
Serie C,2021,453
Serie D,2021,453
Copa do Brasil,2021,453
Serie A,2021,454
Serie B,2021,454
Serie C,2021,454
Serie D,2021,454
Copa do Brasil,2021,454
Serie A,2021,455
Serie B,2021,455
Serie C,2021,455
Serie D,2021,455
Copa do Brasil,2021,455
Serie A,2021,456
Serie B,2021,456
Serie C,2021,456
Serie D,2021,456
Copa do Brasil,2021,456
Serie A,2021,457
Serie B,2021,457
Serie C,2021,457
Serie D,2021,457
Copa do Brasil,2021,457
Serie A,2021,458
Serie B,2021,458
Serie C,2021,458
Serie D,2021,458
Copa do Brasil,2021,458
Serie A,2021,459
Serie B,2021,459
Serie C,2021,459
Serie D,2021,459
Copa do Brasil,2021,459
Serie A,2021,460
Serie B,2021,460
Serie C,2021,460
Serie D,2021,460
Copa do Brasil,2021,460
Serie A,2021,461
Serie B,2021,461
Serie C,2021,461
Serie D,2021,461
Copa do Brasil,2021,461
Serie A,2021,462
Serie B,2021,462
Serie C,2021,462
Serie D,2021,462
Copa do Brasil,2021,462
Serie A,2021,463
Serie B,2021,463
Serie C,2021,463
Serie D,2021,463
Copa do Brasil,2021,463
Serie A,2021,464
Serie B,2021,464
Serie C,2021,464
Serie D,2021,464
Copa do Brasil,2021,464
Serie A,2021,465
Serie B,2021,465
Serie C,2021,465
Serie D,2021,465
Copa do Brasil,2021,465
Serie A,2021,466
Serie B,2021,466
Serie C,2021,466
Serie D,2021,466
Copa do Brasil,2021,466
Serie A,2021,467
Serie B,2021,467
Serie C,2021,467
Serie D,2021,467
Copa do Brasil,2021,467
Serie A,2021,468
Serie B,2021,468
Serie C,2021,468
Serie D,2021,468
Copa do Brasil,2021,468
Serie A,2021,469
Serie B,2021,469
Serie C,2021,469
Serie D,2021,469
Copa do Brasil,2021,469
Serie A,2021,470
Serie B,2021,470
Serie C,2021,470
Serie D,2021,470
Copa do Brasil,2021,470
Serie A,2021,471
Serie B,2021,471
Serie C,2021,471
Serie D,2021,471
Copa do Brasil,2021,471
Serie A,2021,472
Serie B,2021,472
Serie C,2021,472
Serie D,2021,472
Copa do Brasil,2021,472
Serie A,2021,473
Serie B,2021,473
Serie C,2021,473
Serie D,2021,473
Copa do Brasil,2021,473
Serie A,2021,474
Serie B,2021,474
Serie C,2021,474
Serie D,2021,474
Copa do Brasil,2021,474
Serie A,2021,475
Serie B,2021,475
Serie C,2021,475
Serie D,2021,475
Copa do Brasil,2021,475
Serie A,2021,476
Serie B,2021,476
Serie C,2021,476
Serie D,2021,476
Copa do Brasil,2021,476
Serie A,2021,477
Serie B,2021,477
Serie C,2021,477
Serie D,2021,477
Copa do Brasil,2021,477
Serie A,2021,478
Serie B,2021,478
Serie C,2021,478
Serie D,2021,478
Copa do Brasil,2021,478
Serie A,2021,479
Serie B,2021,479
Serie C,2021,479
Serie D,2021,479
Copa do Brasil,2021,479
Serie A,2021,480
Serie B,2021,480
Serie C,2021,480
Serie D,2021,480
Copa do Brasil,2021,480
Serie A,2021,481
Serie B,2021,481
Serie C,2021,481
Serie D,2021,481
Copa do Brasil,2021,481
Serie A,2021,482
Serie B,2021,482
Serie C,2021,482
Serie D,2021,482
Copa do Brasil,2021,482
Serie A,2021,483
Serie B,2021,483
Serie C,2021,483
Serie D,2021,483
Copa do Brasil,2021,483
Serie A,2021,484
Serie B,2021,484
Serie C,2021,484
Serie D,2021,484
Copa do Brasil,2021,484
Serie A,2021,485
Serie B,2021,485
Serie C,2021,485
Serie D,2021,485
Copa do Brasil,2021,485
Serie A,2021,486
Serie B,2021,486
Serie C,2021,486
Serie D,2021,486
Copa do Brasil,2021,486
Serie A,2021,487
Serie B,2021,487
Serie C,2021,487
Serie D,2021,487
Copa do Brasil,2021,487
Serie A,2021,488
Serie B,2021,488
Serie C,2021,488
Serie D,2021,488
Copa do Brasil,2021,488
Serie A,2021,489
Serie B,2021,489
Serie C,2021,489
Serie D,2021,489
Copa do Brasil,2021,489
Serie A,2021,490
Serie B,2021,490
Serie C,2021,490
Serie D,2021,490
Copa do Brasil,2021,490
Serie A,2021,491
Serie B,2021,491
Serie C,2021,491
Serie D,2021,491
Copa do Brasil,2021,491
Serie A,2021,492
Serie B,2021,492
Serie C,2021,492
Serie D,2021,492
Copa do Brasil,2021,492
Serie A,2021,493
Serie B,2021,493
Serie C,2021,493
Serie D,2021,493
Copa do Brasil,2021,493
Serie A,2021,494
Serie B,2021,494
Serie C,2021,494
Serie D,2021,494
Copa do Brasil,2021,494
Serie A,2021,495
Serie B,2021,495
Serie C,2021,495
Serie D,2021,495
Copa do Brasil,2021,495
Serie A,2021,496
Serie B,2021,496
Serie C,2021,496
Serie D,2021,496
Copa do Brasil,2021,496
Serie A,2021,497
Serie B,2021,497
Serie C,2021,497
Serie D,2021,497
Copa do Brasil,2021,497
Serie A,2021,498
Serie B,2021,498
Serie C,2021,498
Serie D,2021,498
Copa do Brasil,2021,498
Serie A,2021,499
Serie B,2021,499
Serie C,2021,499
Serie D,2021,499
Copa do Brasil,2021,499
Serie A,2021,500
Serie B,2021,500
Serie C,2021,500
Serie D,2021,500
Copa do Brasil,2021,500
Serie A,2021,501
Serie B,2021,501
Serie C,2021,501
Serie D,2021,501
Copa do Brasil,2021,501
Serie A,2021,502
Serie B,2021,502
Serie C,2021,502
Serie D,2021,502
Copa do Brasil,2021,502
Serie A,2021,503
Serie B,2021,503
Serie C,2021,503
Serie D,2021,503
Copa do Brasil,2021,503
Serie A,2021,504
Serie B,2021,504
Serie C,2021,504
Serie D,2021,504
Copa do Brasil,2021,504
Serie A,2021,505
Serie B,2021,505
Serie C,2021,505
Serie D,2021,505
Copa do Brasil,2021,505
Serie A,2021,506
Serie B,2021,506
Serie C,2021,506
Serie D,2021,506
Copa do Brasil,2021,506
Serie A,2021,507
Serie B,2021,507
Serie C,2021,507
Serie D,2021,507
Copa do Brasil,2021,507
Serie A,2021,508
Serie B,2021,508
Serie C,2021,508
Serie D,2021,508
Copa do Brasil,2021,508
Serie A,2021,509
Serie B,2021,509
Serie C,2021,509
Serie D,2021,509
Copa do Brasil,2021,509
Serie A,2021,510
Serie B,2021,510
Serie C,2021,510
Serie D,2021,510
Copa do Brasil,2021,510
Serie A,2021,511
Serie B,2021,511
Serie C,2021,511
Serie D,2021,511
Copa do Brasil,2021,511
Serie A,2021,512
Serie B,2021,512
Serie C,2021,512
Serie D,2021,512
Copa do Brasil,2021,512
Serie A,2021,513
Serie B,2021,513
Serie C,2021,513
Serie D,2021,513
Copa do Brasil,2021,513
Serie A,2021,514
Serie B,2021,514
Serie C,2021,514
Serie D,2021,514
Copa do Brasil,2021,514
Serie A,2021,515
Serie B,2021,515
Serie C,2021,515
Serie D,2021,515
Copa do Brasil,2021,515
Serie A,2021,516
Serie B,2021,516
Serie C,2021,516
Serie D,2021,516
Copa do Brasil,2021,516
Serie A,2021,517
Serie B,2021,517
Serie C,2021,517
Serie D,2021,517
Copa do Brasil,2021,517
Serie A,2021,518
Serie B,2021,518
Serie C,2021,518
Serie D,2021,518
Copa do Brasil,2021,518
Serie A,2021,519
Serie B,2021,519
Serie C,2021,519
Serie D,2021,519
Copa do Brasil,2021,519
Serie A,2021,520
Serie B,2021,520
Serie C,2021,520
Serie D,2021,520
Copa do Brasil,2021,520
Serie A,2021,521
Serie B,2021,521
Serie C,2021,521
Serie D,2021,521
Copa do Brasil,2021,521
Serie A,2021,522
Serie B,2021,522
Serie C,2021,522
Serie D,2021,522
Copa do Brasil,2021,522
Serie A,2021,523
Serie B,2021,523
Serie C,2021,523
Serie D,2021,523
Copa do Brasil,2021,523
Serie A,2021,524
Serie B,2021,524
Serie C,2021,524
Serie D,2021,524
Copa do Brasil,2021,524
Serie A,2021,525
Serie B,2021,525
Serie C,2021,525
Serie D,2021,525
Copa do Brasil,2021,525
Serie A,2021,526
Serie B,2021,526
Serie C,2021,526
Serie D,2021,526
Copa do Brasil,2021,526
Serie A,2021,527
Serie B,2021,527
Serie C,2021,527
Serie D,2021,527
Copa do Brasil,2021,527
Serie A,2021,528
Serie B,2021,528
Serie C,2021,528
Serie D,2021,528
Copa do Brasil,2021,528
Serie A,2021,529
Serie B,2021,529
Serie C,2021,529
Serie D,2021,529
Copa do Brasil,2021,529
Serie A,2021,530
Serie B,2021,530
Serie C,2021,530
Serie D,2021,530
Copa do Brasil,2021,530
Serie A,2021,531
Serie B,2021,531
Serie C,2021,531
Serie D,2021,531
Copa do Brasil,2021,531
Serie A,2021,532
Serie B,2021,532
Serie C,2021,532
Serie D,2021,532
Copa do Brasil,2021,532
Serie A,2021,533
Serie B,2021,533
Serie C,2021,533
Serie D,2021,533
Copa do Brasil,2021,533
Serie A,2021,534
Serie B,2021,534
Serie C,2021,534
Serie D,2021,534
Copa do Brasil,2021,534
Serie A,2021,535
Serie B,2021,535
Serie C,2021,535
Serie D,2021,535
Copa do Brasil,2021,535
Serie A,2021,536
Serie B,2021,536
Serie C,2021,536
Serie D,2021,536
Copa do Brasil,2021,536
Serie A,2021,537
Serie B,2021,537
Serie C,2021,537
Serie D,2021,537
Copa do Brasil,2021,537
Serie A,2021,538
Serie B,2021,538
Serie C,2021,538
Serie D,2021,538
Copa do Brasil,2021,538
Serie A,2021,539
Serie B,2021,539
Serie C,2021,539
Serie D,2021,539
Copa do Brasil,2021,539
Serie A,2021,540
Serie B,2021,540
Serie C,2021,540
Serie D,2021,540
Copa do Brasil,2021,540
Serie A,2021,541
Serie B,2021,541
Serie C,2021,541
Serie D,2021,541
Copa do Brasil,2021,541
Serie A,2021,542
Serie B,2021,542
Serie C,2021,542
Serie D,2021,542
Copa do Brasil,2021,542
Serie A,2021,543
Serie B,2021,543
Serie C,2021,543
Serie D,2021,543
Copa do Brasil,2021,543
Serie A,2021,544
Serie B,2021,544
Serie C,2021,544
Serie D,2021,544
Copa do Brasil,2021,544
Serie A,2021,545
Serie B,2021,545
Serie C,2021,545
Serie D,2021,545
Copa do Brasil,2021,545
Serie A,2021,546
Serie B,2021,546
Serie C,2021,546
Serie D,2021,546
Copa do Brasil,2021,546
Serie A,2021,547
Serie B,2021,547
Serie C,2021,547
Serie D,2021,547
Copa do Brasil,2021,547
Serie A,2021,548
Serie B,2021,548
Serie C,2021,548
Serie D,2021,548
Copa do Brasil,2021,548
Serie A,2021,549
Serie B,2021,549
Serie C,2021,549
Serie D,2021,549
Copa do Brasil,2021,549
Serie A,2021,550
Serie B,2021,550
Serie C,2021,550
Serie D,2021,550
Copa do Brasil,2021,550
Serie A,2021,551
Serie B,2021,551
Serie C,2021,551
Serie D,2021,551
Copa do Brasil,2021,551
Serie A,2021,552
Serie B,2021,552
Serie C,2021,552
Serie D,2021,552
Copa do Brasil,2021,552
Serie A,2021,553
Serie B,2021,553
Serie C,2021,553
Serie D,2021,553
Copa do Brasil,2021,553
Serie A,2021,554
Serie B,2021,554
Serie C,2021,554
Serie D,2021,554
Copa do Brasil,2021,554
Serie A,2021,555
Serie B,2021,555
Serie C,2021,555
Serie D,2021,555
Copa do Brasil,2021,555
Serie A,2021,556
Serie B,2021,556
Serie C,2021,556
Serie D,2021,556
Copa do Brasil,2021,556
Serie A,2021,557
Serie B,2021,557
Serie C,2021,557
Serie D,2021,557
Copa do Brasil,2021,557
Serie A,2021,558
Serie B,2021,558
Serie C,2021,558
Serie D,2021,558
Copa do Brasil,2021,558
Serie A,2021,559
Serie B,2021,559
Serie C,2021,559
Serie D,2021,559
Copa do Brasil,2021,559
Serie A,2021,560
Serie B,2021,560
Serie C,2021,560
Serie D,2021,560
Copa do Brasil,2021,560
Serie A,2021,561
Serie B,2021,561
Serie C,2021,561
Serie D,2021,561
Copa do Brasil,2021,561
Serie A,2021,562
Serie B,2021,562
Serie C,2021,562
Serie D,2021,562
Copa do Brasil,2021,562
Serie A,2021,563
Serie B,2021,563
Serie C,2021,563
Serie D,2021,563
Copa do Brasil,2021,563
Serie A,2021,564
Serie B,2021,564
Serie C,2021,564
Serie D,2021,564
Copa do Brasil,2021,564
Serie A,2021,565
Serie B,2021,565
Serie C,2021,565
Serie D,2021,565
Copa do Brasil,2021,565
Serie A,2021,566
Serie B,2021,566
Serie C,2021,566
Serie D,2021,566
Copa do Brasil,2021,566
Serie A,2021,567
Serie B,2021,567
Serie C,2021,567
Serie D,2021,567
Copa do Brasil,2021,567
Serie A,2021,568
Serie B,2021,568
Serie C,2021,568
Serie D,2021,568
Copa do Brasil,2021,568
Serie A,2021,569
Serie B,2021,569
Serie C,2021,569
Serie D,2021,569
Copa do Brasil,2021,569
Serie A,2021,570
Serie B,2021,570
Serie C,2021,570
Serie D,2021,570
Copa do Brasil,2021,570
Serie A,2021,571
Serie B,2021,571
Serie C,2021,571
Serie D,2021,571
Copa do Brasil,2021,571
Serie A,2021,572
Serie B,2021,572
Serie C,2021,572
Serie D,2021,572
Copa do Brasil,2021,572
Serie A,2021,573
Serie B,2021,573
Serie C,2021,573
Serie D,2021,573
Copa do Brasil,2021,573
Serie A,2021,574
Serie B,2021,574
Serie C,2021,574
Serie D,2021,574
Copa do Brasil,2021,574
Serie A,2021,575
Serie B,2021,575
Serie C,2021,575
Serie D,2021,575
Copa do Brasil,2021,575
Serie A,2021,576
Serie B,2021,576
Serie C,2021,576
Serie D,2021,576
Copa do Brasil,2021,576
Serie A,2021,577
Serie B,2021,577
Serie C,2021,577
Serie D,2021,577
Copa do Brasil,2021,577
Serie A,2021,578
Serie B,2021,578
Serie C,2021,578
Serie D,2021,578
Copa do Brasil,2021,578
Serie A,2021,579
Serie B,2021,579
Serie C,2021,579
Serie D,2021,579
Copa do Brasil,2021,579
Serie A,2021,580
Serie B,2021,580
Serie C,2021,580
Serie D,2021,580
Copa do Brasil,2021,580
Serie A,2021,581
Serie B,2021,581
Serie C,2021,581
Serie D,2021,581
Copa do Brasil,2021,581
Serie A,2021,582
Serie B,2021,582
Serie C,2021,582
Serie D,2021,582
Copa do Brasil,2021,582
Serie A,2021,583
Serie B,2021,583
Serie C,2021,583
Serie D,2021,583
Copa do Brasil,2021,583
Serie A,2021,584
Serie B,2021,584
Serie C,2021,584
Serie D,2021,584
Copa do Brasil,2021,584
Serie A,2021,585
Serie B,2021,585
Serie C,2021,585
Serie D,2021,585
Copa do Brasil,2021,585
Serie A,2021,586
Serie B,2021,586
Serie C,2021,586
Serie D,2021,586
Copa do Brasil,2021,586
Serie A,2021,587
Serie B,2021,587
Serie C,2021,587
Serie D,2021,587
Copa do Brasil,2021,587
Serie A,2021,588
Serie B,2021,588
Serie C,2021,588
Serie D,2021,588
Copa do Brasil,2021,588
Serie A,2021,589
Serie B,2021,589
Serie C,2021,589
Serie D,2021,589
Copa do Brasil,2021,589
Serie A,2021,590
Serie B,2021,590
Serie C,2021,590
Serie D,2021,590
Copa do Brasil,2021,590
Serie A,2021,591
Serie B,2021,591
Serie C,2021,591
Serie D,2021,591
Copa do Brasil,2021,591
Serie A,2021,592
Serie B,2021,592
Serie C,2021,592
Serie D,2021,592
Copa do Brasil,2021,592
Serie A,2021,593
Serie B,2021,593
Serie C,2021,593
Serie D,2021,593
Copa do Brasil,2021,593
Serie A,2021,594
Serie B,2021,594
Serie C,2021,594
Serie D,2021,594
Copa do Brasil,2021,594
Serie A,2021,595
Serie B,2021,595
Serie C,2021,595
Serie D,2021,595
Copa do Brasil,2021,595
Serie A,2021,596
Serie B,2021,596
Serie C,2021,596
Serie D,2021,596
Copa do Brasil,2021,596
Serie A,2021,597
Serie B,2021,597
Serie C,2021,597
Serie D,2021,597
Copa do Brasil,2021,597
Serie A,2021,598
Serie B,2021,598
Serie C,2021,598
Serie D,2021,598
Copa do Brasil,2021,598
Serie A,2021,599
Serie B,2021,599
Serie C,2021,599
Serie D,2021,599
Copa do Brasil,2021,599
Serie A,2021,600
Serie B,2021,600
Serie C,2021,600
Serie D,2021,600
Copa do Brasil,2021,600
